user_id,brand_research,brand_visits,cart_adds,deals_clicked,eco_products_viewed,gift_guides_viewed,products_viewed,purchases,quick_purchases,repeat_purchases,reviews_read,searches,specs_viewed,wishlists
4879,0,10,0,0,0,0,33,0,0,7,0,8,0,1
4880,0,20,0,2,0,0,36,0,0,11,0,17,0,0
4881,0,20,0,0,0,0,37,0,0,13,0,19,0,0
4882,0,19,0,0,0,0,12,0,0,6,1,6,0,0
4883,0,13,0,0,0,0,21,0,0,5,0,3,0,0
4884,0,20,0,0,0,0,27,0,2,5,0,6,0,0
4885,1,19,0,0,0,0,38,0,2,13,0,6,0,0
4886,0,15,1,0,0,0,12,2,0,6,0,14,0,0
4887,0,11,0,0,0,0,12,0,0,13,0,17,0,0
4888,0,10,0,0,0,0,27,0,0,15,0,12,0,0
4889,0,12,0,1,0,0,50,0,0,15,0,20,0,0
4890,0,20,0,0,0,0,22,0,0,14,0,14,0,1
4891,0,19,0,0,0,0,17,0,0,6,0,16,0,0
4892,0,15,0,0,0,0,19,0,0,5,0,9,0,0
4893,0,10,0,1,0,0,46,0,0,15,0,9,0,0
4894,0,15,0,0,0,0,15,0,0,10,0,13,0,0
4895,0,14,1,0,0,0,43,0,0,10,0,5,0,0
4896,0,17,0,0,0,0,17,0,0,5,0,7,1,0
4897,0,13,0,0,0,0,17,0,1,10,0,8,0,0
4898,0,20,0,0,0,0,10,0,0,14,0,16,0,0
4899,0,12,0,2,0,0,23,0,0,11,0,6,0,0
4900,0,11,0,0,0,0,17,0,0,11,0,11,1,0
4901,0,19,0,0,0,0,49,0,0,15,0,16,0,0
4902,0,12,0,0,0,0,44,0,0,7,0,10,0,0
4903,0,15,0,0,0,0,11,0,0,9,1,10,0,0
4904,0,10,0,0,0,0,49,0,0,5,0,12,0,0
4905,0,19,0,0,0,0,30,0,0,5,0,15,0,0
4906,0,11,0,0,0,0,20,0,0,8,0,10,0,0
4907,0,15,2,0,0,0,45,0,0,5,0,11,0,0
4908,0,16,0,0,0,0,15,0,2,12,0,6,0,0
4909,0,10,0,0,0,0,19,0,0,10,0,11,0,0
4910,0,20,0,0,0,0,16,0,0,7,0,8,0,0
4911,0,14,0,0,0,0,23,0,0,11,1,14,0,0
4912,0,14,0,0,0,0,14,2,0,9,0,15,0,0
4913,0,15,0,0,0,0,26,0,0,6,0,9,0,0
4914,0,16,0,0,0,0,17,0,0,10,0,4,0,0
4915,0,17,0,0,0,0,13,0,0,12,0,2,0,0
4916,0,18,0,0,0,0,39,0,0,7,0,18,0,0
4917,0,13,0,0,0,0,32,0,0,14,0,4,0,0
4918,1,15,0,0,0,0,41,0,0,8,0,18,2,0
4919,0,17,2,0,0,0,26,2,0,10,0,9,0,0
4920,0,14,1,0,0,0,32,0,0,14,0,14,0,0
4921,0,16,0,0,0,0,36,0,0,13,0,8,0,0
4922,0,12,0,0,0,0,15,0,0,12,0,8,0,0
4923,0,16,0,0,0,0,11,0,0,10,0,12,0,0
4924,0,11,0,0,0,0,41,1,0,5,0,6,0,0
4925,0,12,0,0,0,0,47,0,0,8,0,12,0,2
4926,0,14,0,0,0,0,10,2,0,14,0,6,0,0
4927,0,10,0,0,0,0,36,0,0,12,2,12,0,0
4928,0,14,0,0,0,0,20,0,0,13,0,18,0,0
4929,0,12,0,0,0,0,46,0,0,8,0,17,0,0
4930,0,12,0,0,0,0,44,0,0,7,1,18,0,0
4931,0,11,0,0,0,0,46,0,0,10,0,5,0,2
4932,0,14,0,1,0,0,35,0,0,15,0,19,0,1
4933,0,13,0,0,0,0,16,0,0,7,0,20,0,0
4934,0,10,0,0,0,0,26,0,0,12,0,15,0,0
4935,0,13,0,0,0,0,14,0,0,7,0,4,0,0
4936,0,10,2,0,0,0,17,0,0,11,0,19,0,0
4937,0,18,0,0,0,0,28,0,0,7,0,6,2,2
4938,0,16,0,0,0,0,27,0,0,8,0,8,0,0
4939,0,17,0,0,0,0,45,0,0,8,0,17,0,0
4940,0,20,0,2,0,0,38,0,0,12,0,10,0,0
4941,0,18,0,0,0,0,50,0,0,12,0,2,0,0
4942,0,17,0,0,0,0,13,0,1,5,0,9,0,0
4943,0,17,0,0,0,0,25,0,0,15,0,11,0,0
4944,0,17,0,1,0,0,46,0,0,5,0,17,0,0
4945,0,12,0,0,0,0,31,0,0,13,0,14,0,0
4946,0,13,0,0,2,0,15,0,0,7,0,8,0,0
4947,0,18,0,0,0,0,22,0,0,7,0,12,0,0
4948,0,19,0,0,0,1,20,0,0,7,2,3,0,0
4949,0,13,0,0,2,0,22,0,0,9,0,15,0,0
4950,0,15,0,0,0,0,48,0,0,5,0,2,0,0
4951,0,20,0,0,0,0,23,0,0,15,0,5,0,0
4952,0,19,0,0,0,0,20,0,0,5,0,13,0,0
4953,0,18,0,0,0,1,48,0,0,7,0,10,0,0
4954,0,13,1,0,0,0,20,0,0,8,0,20,0,0
4955,0,16,0,2,0,0,28,0,0,5,0,11,0,0
4956,0,15,0,0,0,1,38,0,0,5,0,8,0,0
4957,0,18,0,0,0,0,46,0,0,7,0,18,0,0
4958,0,11,0,0,0,0,38,0,0,5,0,4,2,0
4959,0,13,0,0,0,0,21,0,0,11,0,2,0,0
4960,0,19,0,0,0,0,48,0,2,12,0,18,0,0
4961,0,17,0,0,0,0,50,0,0,10,0,18,2,0
4962,0,18,0,0,0,0,20,0,0,14,0,10,0,0
4963,0,14,0,2,0,0,22,0,0,14,0,5,0,0
4964,0,16,0,0,0,0,32,0,0,12,0,5,0,0
4965,0,12,0,0,0,0,49,0,0,15,0,13,0,0
4966,0,12,0,0,0,0,49,0,0,9,0,19,0,0
4967,0,19,0,0,0,0,25,0,0,5,0,9,0,0
4968,0,18,0,0,0,0,49,0,0,13,0,9,0,0
4969,2,19,1,0,0,1,43,0,0,6,0,16,0,0
4970,0,11,0,0,0,0,31,0,0,7,0,16,0,0
4971,0,12,0,0,0,0,22,0,0,6,0,2,0,2
4972,0,11,0,0,0,0,34,0,0,7,0,8,0,0
4973,2,13,0,0,0,0,16,0,2,6,0,17,0,0
4974,0,10,0,0,0,0,47,0,0,7,0,10,0,0
4975,0,18,0,0,0,0,25,0,0,9,0,11,1,0
4976,0,10,0,0,0,0,36,0,0,11,0,20,0,0
4977,0,20,2,0,0,0,19,0,0,7,0,20,0,0
4978,0,20,0,0,0,0,31,0,0,11,0,13,0,0
4979,0,13,1,0,0,0,49,0,0,12,0,15,0,0
4980,0,17,1,0,0,0,11,0,0,12,0,5,0,0
4981,0,10,0,0,2,0,23,0,0,8,0,12,0,0
4982,0,20,0,0,0,0,32,0,1,7,0,20,0,0
4983,0,17,0,0,0,0,26,0,0,13,0,19,0,0
4984,0,14,0,0,0,0,45,0,0,9,0,10,0,0
4985,0,16,0,0,0,0,17,0,0,6,0,8,0,0
4986,0,20,0,0,0,0,50,0,0,9,0,6,0,0
4987,0,20,0,0,0,0,44,0,0,9,0,18,0,1
4988,0,16,0,0,0,0,40,0,0,5,0,10,0,0
4989,0,13,0,0,0,0,42,0,0,9,0,8,0,0
4990,2,10,0,0,0,0,30,0,0,15,0,17,0,0
4991,0,13,0,0,0,0,34,0,0,10,0,2,0,0
4992,1,11,0,0,2,0,16,2,0,5,0,19,0,0
4993,0,17,0,0,0,0,30,0,0,9,0,3,0,0
4994,0,20,0,0,0,0,13,0,2,12,0,20,0,0
4995,0,16,0,0,0,0,21,0,0,9,0,14,0,0
4996,0,11,0,0,0,0,13,0,0,5,0,2,0,0
4997,1,19,0,2,0,0,34,0,0,9,0,6,0,0
4998,0,11,0,0,0,0,28,0,0,7,0,18,0,0
4999,0,15,0,0,0,0,21,0,0,11,0,15,0,0
5000,0,16,0,0,0,0,27,0,0,14,0,12,0,0
5001,2,0,0,0,0,0,11,1,0,0,0,13,13,0
5002,2,0,0,0,0,0,45,0,0,0,0,15,12,0
5003,2,0,0,0,0,0,10,5,0,0,0,17,17,0
5004,0,0,0,0,0,0,49,4,0,0,0,2,19,0
5005,0,1,0,0,0,0,37,4,1,0,0,3,10,0
5006,0,0,1,0,0,0,29,0,0,0,0,11,19,0
5007,0,0,0,0,0,0,17,5,0,0,0,15,11,0
5008,0,0,0,0,0,0,36,1,0,0,0,12,15,0
5009,0,0,0,0,0,1,47,1,0,0,0,14,20,0
5010,0,0,0,0,0,0,16,0,0,0,0,18,19,0
5011,2,0,0,2,0,0,21,0,0,0,0,12,19,0
5012,0,0,1,0,0,0,19,0,0,0,2,15,11,0
5013,0,0,0,0,0,0,17,0,0,0,0,3,13,0
5014,0,0,0,0,0,0,50,4,0,0,0,17,11,0
5015,0,0,0,0,0,1,35,0,0,0,0,8,16,0
5016,0,0,0,0,0,0,37,0,0,0,0,13,17,2
5017,0,0,0,0,0,0,22,5,0,0,0,11,19,0
5018,1,0,0,0,0,0,27,5,0,0,0,2,12,0
5019,0,0,0,0,0,0,37,0,0,0,0,20,12,0
5020,0,0,0,0,1,0,38,5,0,0,0,5,19,0
5021,0,0,0,0,0,0,26,4,0,0,0,18,20,0
5022,0,0,0,0,0,0,26,3,0,0,0,2,16,0
5023,0,2,0,0,0,0,30,1,0,0,0,18,19,0
5024,0,0,0,1,0,0,48,0,1,0,0,7,14,1
5025,0,0,0,0,0,0,43,4,0,0,0,8,10,0
5026,0,0,0,0,0,0,23,1,0,0,0,19,14,0
5027,0,0,0,1,0,0,43,4,0,0,0,16,18,0
5028,0,0,0,0,0,0,16,1,0,0,0,9,18,0
5029,0,0,0,0,0,0,46,1,0,0,0,5,11,0
5030,0,0,1,0,0,0,25,4,0,0,0,9,17,1
5031,0,0,0,0,0,0,39,3,0,0,0,10,16,0
5032,0,0,2,0,0,0,43,0,0,0,0,17,18,0
5033,0,0,0,0,0,0,45,4,0,0,0,19,16,0
5034,0,2,0,0,0,0,39,3,0,0,0,17,12,0
5035,0,0,0,0,0,0,19,4,0,0,0,3,10,0
5036,0,0,0,0,0,0,38,1,0,0,2,6,12,0
5037,0,1,0,0,1,0,28,5,0,0,0,19,10,0
5038,0,0,0,2,0,0,37,4,0,0,0,10,18,0
5039,0,0,0,0,2,0,33,1,0,0,0,8,19,0
5040,0,0,0,0,0,0,16,4,0,0,0,14,15,2
5041,0,0,0,0,0,0,43,4,0,0,0,18,17,0
5042,0,0,0,0,0,0,19,4,0,0,0,18,18,0
5043,0,0,0,0,2,0,48,4,0,0,0,18,14,0
5044,0,0,0,0,0,0,33,1,0,0,0,11,11,0
5045,2,0,0,1,0,0,10,3,0,0,0,18,12,0
5046,0,0,0,1,0,0,46,2,0,0,0,3,14,0
5047,0,0,0,0,0,0,12,2,2,0,0,11,11,0
5048,0,0,0,0,0,0,35,2,0,1,1,3,17,0
5049,0,0,0,0,0,0,44,3,0,0,0,12,18,0
5050,0,0,0,0,0,0,47,0,0,0,0,12,11,0
5051,0,0,0,0,0,1,44,2,0,0,0,7,10,0
5052,1,0,0,2,0,0,48,5,0,0,0,7,16,0
5053,0,1,2,0,0,0,28,5,0,0,0,10,16,0
5054,0,0,0,0,0,0,27,2,0,1,0,17,20,0
5055,0,0,0,0,0,0,21,1,0,0,1,14,19,0
5056,0,0,0,0,0,0,46,5,0,0,0,16,20,0
5057,0,1,0,0,2,0,20,0,0,1,1,8,18,0
5058,0,0,0,0,0,0,19,1,0,0,0,12,16,0
5059,0,0,0,0,0,0,50,5,0,0,0,5,18,0
5060,0,0,0,0,0,0,44,3,0,0,0,10,15,0
5061,0,0,0,0,0,0,39,1,0,0,0,7,15,1
5062,0,0,0,0,0,0,25,3,0,0,0,8,14,0
5063,0,0,0,0,0,0,29,3,0,0,0,5,20,1
5064,0,0,0,0,0,0,44,3,0,0,1,3,20,2
5065,0,0,0,0,0,0,39,2,0,0,0,16,12,0
5066,0,0,0,0,0,0,37,0,0,0,0,18,15,0
5067,0,0,0,0,0,0,19,4,0,0,0,5,19,0
5068,0,0,0,0,0,0,26,5,0,0,0,5,19,0
5069,0,0,0,0,0,0,43,0,0,0,0,18,19,0
5070,0,0,0,0,0,0,16,5,0,0,0,16,18,0
5071,0,0,0,1,0,0,43,2,1,0,0,16,14,0
5072,0,0,0,0,0,0,41,5,0,0,0,14,17,0
5073,0,0,0,0,2,2,10,5,0,0,0,9,19,0
5074,0,0,0,2,0,0,10,3,0,0,0,7,20,0
5075,0,0,0,0,0,0,13,5,0,0,0,14,16,0
5076,0,0,0,0,0,0,38,5,0,0,0,3,20,0
5077,0,0,0,0,0,0,44,2,0,0,0,3,19,0
5078,0,0,0,0,0,0,50,5,0,0,0,4,19,0
5079,0,2,0,0,0,0,26,0,0,0,0,14,10,0
5080,0,0,0,0,0,0,30,4,0,1,2,4,10,1
5081,1,0,0,0,0,0,15,2,0,0,0,20,16,1
5082,0,2,0,0,0,0,47,1,0,0,0,8,20,0
5083,0,0,0,0,2,0,47,5,0,0,0,7,20,0
5084,0,0,0,0,0,0,24,5,0,0,0,6,17,0
5085,0,0,0,0,0,0,22,2,0,0,0,19,12,0
5086,0,0,0,0,0,0,24,1,0,0,0,11,14,0
5087,0,0,0,0,0,0,50,5,0,2,0,15,17,0
5088,0,0,0,0,0,0,19,4,0,0,0,17,20,0
5089,0,1,0,0,0,0,32,4,0,0,0,5,20,0
5090,0,0,0,0,0,0,48,0,0,2,0,17,16,0
5091,0,0,0,2,0,0,14,5,0,1,0,3,18,0
5092,0,0,0,0,0,1,28,4,0,0,0,15,12,0
5093,0,0,0,1,0,0,47,5,0,0,0,12,15,0
5094,0,0,1,0,0,0,25,5,0,0,0,15,10,0
5095,0,1,0,0,0,0,50,5,0,0,0,18,12,0
5096,0,0,0,0,0,0,11,1,0,0,0,14,20,0
5097,0,0,0,0,0,0,43,2,0,0,0,3,13,0
5098,0,0,0,0,0,0,19,5,0,0,0,18,16,0
5099,0,0,0,0,0,0,39,0,1,0,0,14,10,0
5100,0,0,0,0,0,0,46,3,0,0,0,4,13,0
5101,0,0,0,0,0,0,24,1,0,0,0,19,11,0
5102,0,0,0,0,0,0,18,2,0,0,0,4,14,0
5103,0,0,0,0,0,0,12,2,0,0,0,6,10,0
5104,0,0,0,0,0,0,49,0,0,0,0,16,18,0
5105,1,0,0,1,0,0,28,3,0,0,0,20,15,0
5106,0,0,0,0,0,0,50,0,0,0,0,19,12,0
5107,0,0,0,0,0,0,36,4,0,0,0,15,19,0
5108,0,2,0,0,0,0,28,3,0,2,0,2,11,0
5109,1,0,0,0,0,0,49,2,0,0,0,17,20,0
5110,2,0,2,0,0,0,15,0,0,0,0,19,16,0
5111,0,0,0,0,0,2,13,2,0,0,0,19,20,0
5112,0,0,0,0,0,0,10,4,0,0,0,16,13,1
5113,0,0,0,0,0,0,50,4,0,0,0,5,20,0
5114,0,0,0,0,0,0,43,1,0,0,0,12,16,0
5115,0,0,0,0,0,0,12,5,0,0,0,18,11,0
5116,0,0,1,0,0,0,32,4,0,0,0,4,11,0
5117,0,0,0,0,0,1,25,0,0,0,0,4,10,0
5118,0,0,0,0,2,0,20,3,0,0,0,13,14,0
5119,0,0,2,0,0,0,36,4,0,1,0,6,12,1
5120,0,0,0,0,0,0,29,5,0,0,0,15,13,0
5121,0,0,0,0,0,0,11,0,0,0,0,18,18,0
5122,0,0,0,0,0,0,18,0,0,0,0,12,17,0
5123,0,0,0,0,0,0,14,2,0,0,0,16,14,0
5124,0,0,0,0,0,0,50,4,0,0,0,4,14,0
5125,0,0,0,0,0,0,45,1,0,0,0,2,20,0
5126,0,0,0,0,0,0,19,2,0,0,0,9,14,0
5127,0,0,1,0,0,0,27,2,0,0,0,20,17,0
5128,0,0,0,1,0,0,17,4,1,0,0,19,10,0
5129,0,0,0,0,2,0,28,0,0,0,0,16,15,0
5130,0,0,0,0,1,0,42,3,0,0,0,2,14,0
5131,0,0,0,0,0,0,25,0,0,0,2,5,11,0
5132,0,0,0,0,0,0,35,4,0,0,0,2,12,0
5133,0,0,0,0,0,2,23,3,0,0,0,20,10,0
5134,0,0,0,0,0,0,44,4,0,0,0,13,18,0
5135,0,0,2,0,0,0,35,0,0,0,0,8,18,0
5136,0,0,2,0,0,0,50,5,0,0,0,3,17,0
5137,0,0,0,0,0,2,25,5,0,0,1,14,17,0
5138,0,0,0,0,0,0,42,3,0,0,0,3,15,0
5139,1,0,0,0,1,0,35,0,0,0,0,12,12,0
5140,0,0,0,0,0,0,44,3,0,0,0,10,14,0
5141,0,0,0,0,0,0,21,3,0,0,0,19,12,0
5142,0,0,0,0,0,0,13,2,0,0,0,4,16,0
5143,2,0,0,0,0,0,31,4,0,0,0,19,17,0
5144,0,0,0,0,0,0,41,3,0,0,0,15,13,0
5145,0,0,0,0,1,0,34,3,0,0,0,7,19,0
5146,0,0,0,0,0,0,49,3,0,0,0,16,11,0
5147,0,0,0,0,0,0,46,2,0,0,0,14,19,0
5148,0,0,0,0,2,0,11,4,0,0,0,9,19,0
5149,0,0,1,0,0,0,44,1,0,0,2,3,16,0
5150,2,0,0,0,0,0,42,1,0,0,0,16,17,0
5151,0,0,0,0,1,0,45,2,0,0,0,8,11,0
5152,0,0,0,0,0,0,24,2,0,0,0,10,16,0
5153,0,0,0,0,0,0,35,2,0,0,0,4,15,1
5154,2,0,0,0,0,0,10,4,0,0,0,6,10,0
5155,2,0,0,0,0,0,22,3,0,0,0,2,18,0
5156,0,0,0,0,0,0,12,5,0,0,0,15,19,0
5157,0,0,0,0,0,0,42,2,0,0,0,12,19,0
5158,0,0,0,0,0,0,14,2,0,0,0,10,12,0
5159,0,0,0,1,0,0,39,3,0,0,0,14,14,0
5160,0,1,0,0,0,0,20,0,0,1,0,16,16,0
5161,0,0,0,0,0,0,31,1,0,0,0,16,19,0
5162,0,0,0,0,0,0,25,4,0,0,0,3,13,0
5163,0,0,0,0,0,0,11,2,0,0,0,11,14,0
5164,2,0,0,1,0,0,22,0,0,0,0,19,14,0
5165,0,0,0,0,0,2,21,2,0,0,0,4,18,0
5166,0,0,0,0,0,0,34,4,0,0,0,5,17,0
5167,0,0,0,0,0,0,27,0,0,0,0,5,16,0
5168,1,0,0,0,0,0,37,0,0,0,1,10,13,0
5169,0,0,2,1,0,0,23,2,0,0,0,8,15,0
5170,1,0,0,0,0,0,15,4,0,0,0,15,16,0
5171,0,0,0,0,2,0,27,2,0,0,0,8,12,0
5172,0,0,0,0,0,0,29,5,0,0,0,8,10,0
5173,0,0,0,0,0,0,13,1,0,0,0,8,12,0
5174,0,0,0,0,0,0,44,4,0,0,0,2,15,0
5175,0,2,0,0,0,0,20,5,0,0,0,14,12,0
5176,0,0,0,0,2,0,12,1,0,0,0,10,17,0
5177,1,0,0,0,0,0,16,1,0,0,2,16,10,0
5178,0,0,0,0,0,0,32,2,0,0,0,6,18,0
5179,0,0,0,0,0,0,11,5,0,0,0,6,11,0
5180,1,0,0,0,0,0,36,3,0,0,0,15,11,0
5181,0,0,0,0,0,0,36,1,0,0,0,5,15,0
5182,0,0,0,0,0,0,38,2,0,0,0,16,13,0
5183,2,0,0,0,0,0,50,5,0,0,0,19,10,0
5184,0,0,1,0,0,0,10,3,0,2,0,7,10,0
5185,0,0,0,0,2,0,14,3,0,0,0,11,14,0
5186,0,0,0,2,0,0,45,1,0,0,0,5,11,0
5187,0,0,2,0,0,0,17,3,0,0,0,14,11,0
5188,0,0,0,0,0,0,10,4,0,0,0,6,11,0
5189,0,0,0,0,0,0,37,5,0,0,0,12,19,0
5190,0,0,0,0,1,0,42,1,0,0,0,15,17,0
5191,0,0,0,0,0,2,21,2,0,0,0,19,19,0
5192,0,0,0,0,0,0,11,5,0,0,0,18,19,0
5193,1,0,0,0,1,0,11,1,1,0,0,5,16,0
5194,0,0,0,0,0,0,23,3,0,0,2,20,12,0
5195,0,0,0,0,0,0,30,0,0,0,0,9,12,0
5196,0,0,0,0,0,0,20,1,0,0,0,13,14,0
5197,0,0,0,0,0,0,20,5,0,0,0,11,15,2
5198,0,0,0,0,0,0,49,4,2,0,0,14,12,0
5199,0,0,2,0,0,0,38,3,0,0,0,3,19,0
5200,0,0,0,0,0,0,27,4,0,0,0,19,14,1
5201,0,0,0,0,0,0,30,5,0,0,0,10,18,0
5202,0,0,0,0,0,1,38,0,0,0,0,9,19,0
5203,0,0,0,0,0,0,29,1,0,0,0,7,13,0
5204,0,0,0,0,0,0,28,0,0,0,0,4,17,0
5205,0,0,0,0,0,0,33,2,0,0,0,14,20,0
5206,0,0,0,0,0,2,20,5,0,0,0,11,19,0
5207,0,0,0,0,0,0,11,5,0,0,0,17,14,0
5208,0,0,0,0,0,0,50,0,0,0,0,13,13,0
5209,0,0,0,0,0,0,44,1,0,0,0,9,14,0
5210,0,0,0,0,0,2,39,2,0,2,0,6,15,2
5211,0,0,0,0,0,0,50,1,0,0,0,6,20,0
5212,1,0,0,0,0,0,11,1,0,0,0,5,17,0
5213,0,0,0,0,0,0,50,2,0,0,0,2,12,0
5214,0,0,0,0,0,0,28,4,0,0,0,5,18,0
5215,0,0,0,0,0,0,23,5,1,0,0,18,10,0
5216,0,0,0,0,0,0,11,0,0,0,0,2,17,0
5217,0,0,0,0,0,0,28,0,0,0,0,5,15,0
5218,0,0,0,0,0,0,37,0,0,0,0,3,10,0
5219,0,0,0,0,0,0,11,0,0,0,0,13,13,0
5220,0,0,0,0,0,0,41,1,0,0,0,6,11,0
5221,0,0,0,0,0,0,23,0,1,2,0,2,17,0
5222,0,0,0,0,0,0,38,1,0,0,0,3,15,0
5223,0,1,0,0,0,0,26,2,0,0,2,2,12,0
5224,0,0,0,0,0,0,34,5,1,0,0,6,10,0
5225,0,0,0,0,0,0,36,3,0,0,0,13,13,0
5226,0,1,0,0,0,0,42,5,0,0,0,12,20,2
5227,0,0,0,0,0,0,20,5,0,0,0,12,19,0
5228,0,0,0,0,0,0,36,2,0,0,0,16,19,0
5229,0,0,0,0,0,0,50,1,0,0,0,15,18,0
5230,0,0,0,0,1,0,15,5,0,0,0,20,19,0
5231,0,0,0,0,0,0,19,0,1,2,2,16,10,0
5232,0,0,0,0,0,0,44,2,0,0,0,6,17,0
5233,0,0,0,0,0,0,47,4,0,0,1,13,19,0
5234,2,0,0,0,0,0,49,3,0,0,0,5,18,0
5235,0,1,0,0,0,0,13,5,0,0,0,15,18,0
5236,0,0,0,0,2,2,12,3,0,0,0,15,14,0
5237,2,0,1,0,0,0,19,2,0,0,0,19,14,0
5238,0,0,0,0,0,0,40,0,2,0,1,16,15,0
5239,0,0,0,0,0,0,27,0,0,0,0,9,11,0
5240,0,0,0,0,0,0,22,3,0,0,0,18,10,0
5241,0,0,0,0,0,0,18,4,0,0,0,18,12,0
5242,0,0,0,0,0,0,26,1,0,0,2,15,19,1
5243,0,0,0,0,0,0,43,5,0,0,0,4,16,0
5244,0,0,2,0,0,1,50,1,0,0,0,4,17,2
5245,0,0,0,0,0,0,28,5,0,0,0,14,12,0
5246,0,0,0,0,0,0,14,3,0,0,0,16,17,0
5247,0,0,0,0,2,0,45,4,0,0,0,14,12,0
5248,0,0,0,0,2,0,37,2,0,0,0,19,16,0
5249,0,0,0,0,0,0,14,3,0,0,0,15,19,0
5250,0,0,0,0,0,0,47,3,0,0,0,14,17,0
5251,0,0,0,0,0,0,16,3,0,0,2,2,16,0
5252,0,0,0,0,0,0,37,0,0,0,1,20,19,0
5253,0,0,0,0,0,0,16,5,0,0,0,8,17,0
5254,0,1,0,0,1,2,23,4,0,0,0,9,16,0
5255,0,0,0,0,0,0,38,4,0,0,0,4,16,0
5256,0,0,1,0,0,0,45,4,0,0,0,16,14,0
5257,0,0,0,0,0,0,31,1,0,0,0,2,10,0
5258,0,0,0,0,1,0,22,5,0,0,0,13,16,0
5259,0,1,0,0,0,0,22,2,0,1,0,20,17,0
5260,0,0,0,0,0,0,49,3,0,0,0,18,10,0
5261,0,0,0,0,1,0,23,5,0,0,2,13,18,0
5262,0,0,0,0,0,0,45,0,0,0,0,13,13,0
5263,0,0,0,0,0,0,28,4,0,0,0,5,16,0
5264,0,0,0,0,0,0,33,2,0,0,0,4,11,0
5265,0,0,0,0,2,0,35,2,0,0,0,4,13,0
5266,0,0,0,0,0,0,28,3,0,0,0,19,19,0
5267,0,0,0,0,0,0,13,1,1,0,0,2,19,0
5268,0,0,0,0,0,0,42,4,0,0,0,4,20,0
5269,0,0,0,0,0,0,37,5,0,0,0,2,19,0
5270,0,0,0,1,0,0,15,3,0,0,0,16,18,0
5271,0,0,0,0,0,0,33,3,0,0,0,6,15,0
5272,0,0,0,0,0,0,33,4,0,0,0,18,14,0
5273,0,0,0,0,0,1,16,4,0,0,0,16,12,0
5274,0,0,0,0,0,0,17,5,0,0,0,10,10,0
5275,0,0,0,0,0,0,35,1,0,0,0,6,13,0
5276,0,0,0,0,0,0,20,1,0,0,0,13,11,0
5277,0,0,0,0,0,0,17,1,0,0,0,20,20,0
5278,0,0,2,0,0,0,20,2,1,0,0,13,15,0
5279,0,0,0,0,0,0,31,3,0,0,0,9,16,0
5280,2,0,0,0,0,0,16,1,0,0,0,12,10,0
5281,0,0,0,0,0,0,24,1,0,0,1,16,13,0
5282,0,0,0,0,0,0,29,5,0,0,0,3,14,0
5283,2,0,0,1,0,0,11,2,0,0,0,18,15,0
5284,0,0,0,0,0,0,44,1,0,0,0,18,19,0
5285,0,0,0,0,0,0,42,1,0,0,0,14,19,0
5286,0,0,0,0,2,0,44,3,0,0,0,19,20,0
5287,0,0,0,0,0,0,32,1,0,0,2,2,10,0
5288,0,0,0,0,0,0,41,4,0,0,0,9,16,0
5289,0,0,0,0,0,0,10,3,0,0,0,9,20,0
5290,0,0,0,0,0,0,21,4,0,0,0,6,10,0
5291,0,0,0,0,0,0,32,1,0,0,0,13,14,0
5292,0,0,0,0,0,0,48,5,0,0,0,7,20,0
5293,0,0,1,0,0,0,33,2,0,0,0,4,19,0
5294,0,0,0,0,0,0,10,2,0,0,0,16,18,0
5295,0,0,0,0,0,0,27,1,0,0,0,11,20,0
5296,0,0,0,0,0,0,44,1,0,0,0,12,12,0
5297,0,0,0,0,0,0,35,5,0,0,0,12,14,2
5298,0,0,0,0,0,2,48,1,0,0,2,14,18,0
5299,0,0,0,1,1,0,25,3,0,0,0,9,15,0
5300,0,0,0,0,0,0,14,4,0,0,0,18,17,0
5301,0,0,0,0,0,0,38,3,0,0,0,5,10,2
5302,0,0,0,0,0,0,43,1,0,0,0,17,18,0
5303,0,0,0,0,0,0,11,2,0,0,0,6,14,0
5304,0,0,0,0,0,1,35,2,0,0,0,10,18,0
5305,0,0,0,0,0,0,27,1,0,0,0,20,17,0
5306,0,0,0,0,0,0,39,5,0,0,0,20,15,0
5307,2,0,0,0,0,0,49,0,0,0,0,6,14,0
5308,0,0,0,0,0,0,29,5,0,0,0,7,11,0
5309,0,1,0,0,0,0,16,0,0,0,0,12,19,0
5310,0,0,0,0,1,0,21,4,0,0,0,17,19,0
5311,0,0,0,0,0,0,31,1,0,0,0,19,19,0
5312,0,0,0,0,0,0,23,3,0,1,0,3,14,0
5313,0,0,0,0,0,0,15,1,0,0,0,9,18,0
5314,0,0,0,0,0,0,35,4,0,0,0,9,11,0
5315,1,2,0,0,0,0,27,2,0,0,0,16,10,0
5316,0,0,0,0,0,0,42,2,0,0,0,3,17,0
5317,0,0,0,0,0,0,23,5,0,0,0,17,15,0
5318,2,0,0,0,0,0,49,3,0,0,0,8,14,0
5319,0,0,0,0,0,0,37,5,0,0,1,9,19,0
5320,0,0,0,0,0,0,42,2,0,0,0,15,16,0
5321,0,0,1,0,0,0,34,4,0,0,0,14,11,0
5322,0,0,0,0,0,0,48,5,0,0,0,4,19,0
5323,0,0,0,0,0,0,37,4,0,0,0,8,16,0
5324,0,0,0,0,0,0,44,4,0,0,0,17,18,0
5325,0,0,0,0,0,0,49,1,0,0,0,4,11,0
5326,0,0,2,0,0,0,35,5,0,0,0,14,17,0
