user_id,persona,brand_research,brand_visits,cart_adds,deals_clicked,eco_products_viewed,gift_guides_viewed,products_viewed,purchases,quick_purchases,repeat_purchases,reviews_read,searches,specs_viewed,wishlists
4256,loyal_customer,0,20,0,2,0,0,10,0,0,13,0,11,0,0
4257,loyal_customer,0,16,0,0,0,0,11,0,0,14,0,9,0,0
4258,loyal_customer,1,19,0,0,0,0,39,0,0,8,1,6,0,0
4259,loyal_customer,0,20,0,0,0,0,45,0,0,7,0,5,1,0
4260,loyal_customer,0,20,0,0,0,0,34,0,0,13,0,5,0,0
4261,loyal_customer,0,10,0,0,0,0,42,0,0,7,0,4,0,0
4262,loyal_customer,0,13,0,1,0,0,18,0,0,11,0,7,0,0
4263,loyal_customer,0,11,0,0,0,0,17,2,0,15,0,16,0,0
4264,loyal_customer,0,11,0,0,0,0,34,0,0,7,0,13,0,0
4265,loyal_customer,0,12,0,0,0,0,34,0,0,11,0,3,2,0
4266,loyal_customer,0,16,0,0,0,0,43,0,0,5,0,5,0,0
4267,loyal_customer,0,10,0,0,0,0,44,0,0,7,0,10,0,0
4268,loyal_customer,0,12,0,0,0,0,50,0,1,11,0,16,0,0
4269,loyal_customer,0,20,0,1,0,0,40,0,0,15,2,16,0,0
4270,loyal_customer,0,13,2,0,0,0,46,0,0,9,0,9,0,0
4271,loyal_customer,0,17,0,0,1,1,16,0,0,6,0,3,0,0
4272,loyal_customer,0,15,0,0,0,0,17,0,0,11,0,6,0,0
4273,loyal_customer,0,20,0,0,0,0,27,2,0,12,0,17,0,0
4274,loyal_customer,0,15,0,0,0,0,24,0,0,14,0,17,0,0
4275,loyal_customer,0,20,0,0,0,0,22,0,0,11,0,10,0,0
4276,loyal_customer,0,15,0,0,0,0,42,0,0,14,0,2,0,0
4277,loyal_customer,0,10,0,0,0,0,29,0,0,9,0,6,0,0
4278,loyal_customer,0,17,0,0,2,0,26,0,0,9,0,17,0,0
4279,loyal_customer,0,18,0,0,0,0,36,0,0,12,0,4,0,0
4280,loyal_customer,0,11,0,0,0,0,37,0,0,10,0,3,0,2
4281,loyal_customer,2,18,0,0,0,0,15,0,0,6,0,6,0,0
4282,loyal_customer,0,15,0,0,0,0,15,0,0,7,0,14,0,0
4283,loyal_customer,0,17,0,0,1,0,42,0,0,14,0,8,0,0
4284,loyal_customer,0,16,0,0,0,0,40,0,0,7,0,11,0,0
4285,loyal_customer,0,15,0,0,0,0,10,0,0,10,0,5,0,0
4286,loyal_customer,0,18,0,0,0,0,36,0,0,7,0,12,0,0
4287,loyal_customer,0,15,0,0,0,0,18,0,0,14,0,11,0,0
4288,loyal_customer,0,18,0,0,0,0,31,0,0,15,1,17,0,0
4289,loyal_customer,0,20,0,0,0,0,48,0,0,7,0,14,0,2
4290,loyal_customer,0,11,0,0,0,0,49,0,0,9,0,17,0,0
4291,loyal_customer,0,11,0,0,0,0,49,0,0,11,0,4,0,0
4292,loyal_customer,0,11,2,0,0,0,18,0,0,15,0,18,0,2
4293,loyal_customer,0,18,0,0,0,0,31,0,0,11,0,11,0,0
4294,loyal_customer,0,18,0,0,0,0,13,0,0,11,0,9,0,0
4295,loyal_customer,1,18,0,0,0,0,17,0,0,8,0,10,0,0
4296,loyal_customer,0,15,0,0,0,0,48,0,0,9,1,8,0,0
4297,loyal_customer,0,14,0,0,0,0,10,0,0,9,0,13,0,0
4298,loyal_customer,0,19,0,0,0,0,19,0,0,5,1,7,0,0
4299,loyal_customer,0,10,0,0,0,0,24,0,0,9,0,5,0,0
4300,loyal_customer,0,12,0,0,0,0,47,0,0,11,1,6,0,0
4301,loyal_customer,0,19,0,0,0,0,42,0,0,12,0,9,0,0
4302,loyal_customer,0,14,0,0,0,0,40,0,0,13,0,12,2,0
4303,loyal_customer,0,15,0,0,0,0,37,0,0,12,0,10,0,0
4304,loyal_customer,0,16,0,0,2,0,36,0,0,7,0,3,0,0
4305,loyal_customer,0,14,0,0,0,0,31,0,0,9,0,14,0,0
4306,loyal_customer,0,14,0,0,0,0,27,0,0,6,0,5,0,0
4307,loyal_customer,0,16,2,0,0,0,23,0,0,13,0,5,0,0
4308,loyal_customer,2,15,0,0,0,0,35,0,0,13,2,12,0,0
4309,loyal_customer,0,16,0,0,0,0,10,0,0,13,2,11,0,0
4310,loyal_customer,0,10,0,0,0,0,43,1,0,14,0,4,0,2
4311,loyal_customer,0,17,0,0,0,0,50,0,0,8,0,20,0,0
4312,loyal_customer,0,13,0,0,1,0,18,0,0,9,0,7,0,0
4313,loyal_customer,0,18,0,0,0,0,23,0,1,5,0,20,0,0
4314,loyal_customer,0,13,0,0,0,0,23,0,0,10,0,4,0,0
4315,loyal_customer,0,14,0,0,0,0,24,0,0,5,0,6,0,0
4316,loyal_customer,0,15,0,0,0,0,30,0,0,9,0,6,0,0
4317,loyal_customer,0,18,0,0,0,0,31,0,0,10,0,11,0,0
4318,loyal_customer,0,19,1,0,1,0,22,0,0,6,0,10,0,0
4319,loyal_customer,0,17,0,0,0,0,38,0,0,15,0,20,0,0
4320,loyal_customer,0,17,0,0,0,0,24,0,0,14,0,20,0,0
4321,loyal_customer,0,18,0,0,0,0,47,0,0,8,0,9,0,0
4322,loyal_customer,0,18,0,0,0,0,44,0,0,13,0,10,0,0
4323,loyal_customer,0,17,0,0,0,0,20,0,0,7,0,7,0,0
4324,loyal_customer,0,17,0,0,0,1,11,0,0,8,0,13,0,1
4325,loyal_customer,0,20,0,0,0,0,48,0,0,9,0,12,0,1
4326,loyal_customer,0,15,0,0,0,0,46,0,0,6,0,6,0,0
4327,loyal_customer,0,16,0,0,0,0,27,0,0,11,0,3,0,0
4328,loyal_customer,0,14,0,0,0,0,44,0,0,12,0,20,0,0
4329,loyal_customer,1,10,0,0,0,0,47,0,0,12,0,6,0,0
4330,loyal_customer,2,11,0,0,2,0,25,0,0,5,0,7,0,0
4331,loyal_customer,0,17,2,0,0,0,37,0,0,7,2,18,0,0
4332,loyal_customer,0,16,0,0,0,0,49,0,0,13,0,5,0,0
4333,loyal_customer,2,16,0,0,0,0,10,0,0,5,0,4,0,0
4334,loyal_customer,0,12,0,0,0,0,43,0,0,11,0,7,0,2
4335,loyal_customer,2,11,0,0,0,0,29,0,0,12,0,15,0,0
4336,loyal_customer,0,18,0,0,0,0,32,0,0,8,0,20,0,2
4337,loyal_customer,0,18,0,0,0,0,15,0,0,7,0,8,0,0
4338,loyal_customer,0,19,0,0,0,0,12,0,0,7,0,15,0,0
4339,loyal_customer,0,18,0,0,0,0,13,0,0,8,0,2,0,0
4340,loyal_customer,0,19,0,0,0,0,18,0,0,6,0,14,0,0
4341,loyal_customer,0,17,0,0,0,2,43,0,0,13,1,10,0,0
4342,loyal_customer,0,15,0,0,0,0,10,0,0,13,0,11,0,0
4343,loyal_customer,0,12,0,0,0,0,24,0,0,5,0,8,0,0
4344,loyal_customer,0,18,0,0,0,0,11,0,0,8,0,12,0,0
4345,loyal_customer,0,19,0,0,0,0,17,1,0,8,0,18,0,0
4346,loyal_customer,0,13,0,0,0,0,35,0,0,13,0,3,2,0
4347,loyal_customer,0,14,0,0,2,0,23,0,0,14,0,5,0,0
4348,loyal_customer,0,19,0,0,0,0,10,1,0,15,0,13,0,0
4349,loyal_customer,2,17,0,0,0,0,49,0,0,5,0,4,0,0
4350,loyal_customer,0,16,0,0,0,0,19,0,0,9,0,8,0,1
4351,loyal_customer,0,15,0,0,0,0,15,0,1,14,0,15,0,0
4352,loyal_customer,0,13,0,0,0,0,21,0,0,9,0,6,0,0
4353,loyal_customer,0,12,0,0,0,0,38,0,0,9,0,3,0,0
4354,loyal_customer,0,11,0,0,0,0,22,0,0,6,0,12,0,0
4355,loyal_customer,0,16,0,0,0,0,50,0,0,8,0,8,0,0
4356,loyal_customer,0,14,0,2,0,0,19,0,0,13,0,15,0,0
4357,loyal_customer,0,18,0,0,0,2,24,1,0,5,0,9,0,0
4358,loyal_customer,0,12,2,0,0,0,31,0,0,6,0,7,0,0
4359,loyal_customer,1,20,0,0,0,0,39,0,0,10,0,20,0,0
4360,loyal_customer,0,13,0,0,0,1,28,0,0,9,0,5,0,0
4361,loyal_customer,0,15,0,0,0,0,23,0,0,5,0,13,0,0
4362,loyal_customer,0,19,0,0,0,1,23,0,0,7,0,19,0,0
4363,loyal_customer,0,15,0,0,0,0,38,0,0,11,0,13,0,0
4364,loyal_customer,0,12,0,0,0,0,50,0,0,9,0,20,0,0
4365,loyal_customer,0,19,0,0,0,0,30,0,2,10,1,20,0,0
4366,loyal_customer,1,20,0,0,0,0,43,0,0,5,0,2,0,0
4367,loyal_customer,0,11,0,0,0,0,39,0,0,8,0,3,0,0
4368,loyal_customer,0,16,0,0,0,0,49,0,0,15,0,7,0,0
4369,loyal_customer,0,13,0,0,0,0,17,0,0,11,0,15,0,0
4370,loyal_customer,0,14,0,0,0,0,11,0,0,12,0,8,0,0
4371,loyal_customer,0,12,0,0,0,0,31,0,0,12,0,12,0,0
4372,loyal_customer,0,10,0,1,0,0,31,0,0,12,0,7,0,0
4373,loyal_customer,0,18,0,0,0,0,30,0,0,9,0,4,0,0
4374,loyal_customer,0,14,0,0,0,0,29,0,0,11,0,9,0,0
4375,loyal_customer,0,13,0,0,0,0,11,0,0,11,0,2,0,0
4376,loyal_customer,0,19,0,0,0,0,41,0,0,5,0,18,0,0
4377,loyal_customer,0,19,1,0,0,0,33,0,0,12,2,10,2,0
4378,loyal_customer,0,12,0,0,0,0,16,0,0,12,1,15,0,0
4379,loyal_customer,0,16,0,0,0,0,19,0,0,15,0,16,0,0
4380,loyal_customer,0,20,0,0,0,2,26,0,0,13,0,14,0,0
4381,loyal_customer,0,12,0,0,0,0,36,0,0,8,0,20,0,0
4382,loyal_customer,0,18,0,0,2,0,18,0,0,5,0,7,0,0
4383,loyal_customer,0,12,0,0,0,0,29,0,0,15,0,17,0,0
4384,loyal_customer,0,18,0,0,0,0,25,0,0,7,0,2,0,0
4385,loyal_customer,0,18,0,0,0,0,22,0,0,8,0,11,0,0
4386,loyal_customer,0,17,0,0,0,0,22,1,0,15,0,13,0,0
4387,loyal_customer,0,20,0,0,0,0,32,0,0,14,0,13,0,0
4388,loyal_customer,2,14,0,0,0,0,18,0,0,13,0,9,0,0
4389,loyal_customer,0,10,0,0,0,0,34,0,0,11,0,17,0,0
4390,loyal_customer,0,15,0,0,0,0,47,0,0,13,0,6,0,0
4391,loyal_customer,0,14,0,0,0,0,45,0,0,12,0,16,0,0
4392,loyal_customer,0,18,0,0,0,0,44,0,0,11,0,12,1,0
4393,loyal_customer,0,19,0,0,0,0,30,0,0,12,0,10,0,0
4394,loyal_customer,0,20,0,0,0,0,22,0,0,6,0,6,0,0
4395,loyal_customer,0,17,0,0,0,0,12,0,0,14,0,12,0,1
4396,loyal_customer,0,20,0,0,0,0,49,1,2,10,0,17,0,0
4397,loyal_customer,0,11,1,0,0,0,28,1,0,5,0,9,0,1
4398,loyal_customer,0,10,0,0,0,0,17,0,0,14,0,4,0,0
4399,loyal_customer,0,14,0,0,0,0,26,0,0,11,0,9,0,0
4400,loyal_customer,0,10,0,0,0,0,21,2,0,15,0,13,0,0
4401,loyal_customer,0,11,0,0,0,0,20,0,0,11,0,4,0,0
4402,loyal_customer,0,19,0,0,0,0,43,0,0,11,0,2,0,0
4403,loyal_customer,0,12,0,0,0,0,38,0,0,14,0,16,0,0
4404,loyal_customer,0,12,0,0,0,0,34,0,0,14,0,12,0,0
4405,loyal_customer,0,17,0,0,0,0,15,1,0,14,0,17,0,0
4406,loyal_customer,0,20,0,0,0,0,32,0,0,7,0,13,0,0
4407,loyal_customer,0,19,0,0,0,0,23,1,0,5,0,14,0,0
4408,loyal_customer,0,17,0,0,0,0,10,0,0,8,0,5,0,0
4409,loyal_customer,0,13,0,0,0,0,35,0,0,12,0,16,0,0
4410,loyal_customer,0,16,0,0,0,0,24,2,0,13,0,14,0,0
4411,loyal_customer,0,15,0,0,0,0,41,0,0,6,0,18,0,0
4412,loyal_customer,0,12,2,0,0,0,48,0,0,9,0,6,0,0
4413,loyal_customer,0,14,0,0,0,0,23,0,0,15,0,5,0,0
4414,loyal_customer,0,11,0,0,0,0,14,0,0,5,0,6,0,0
4415,loyal_customer,0,17,0,0,0,0,31,0,0,12,0,15,0,0
4416,loyal_customer,0,10,0,0,0,0,42,0,0,14,0,12,0,0
4417,loyal_customer,2,11,0,0,0,0,42,0,0,5,0,11,0,0
4418,loyal_customer,0,15,0,0,0,0,47,0,0,6,0,3,0,0
4419,loyal_customer,0,12,0,0,0,0,39,0,0,12,0,6,0,0
4420,loyal_customer,0,14,0,0,0,0,33,0,0,13,0,19,0,0
4421,loyal_customer,0,16,0,0,0,0,40,0,0,15,0,8,0,0
4422,loyal_customer,0,15,0,0,0,0,24,0,0,7,0,8,0,0
4423,loyal_customer,0,13,0,0,0,0,26,0,0,13,0,15,0,2
4424,loyal_customer,0,13,0,0,0,0,46,0,0,5,0,18,0,0
4425,loyal_customer,0,20,0,0,0,0,16,0,0,10,0,16,0,0
4426,loyal_customer,0,19,0,0,0,0,17,0,0,7,0,11,0,0
4427,loyal_customer,0,17,0,0,0,0,30,0,0,5,0,20,0,0
4428,loyal_customer,0,18,0,0,0,0,41,0,0,6,0,16,0,0
4429,loyal_customer,0,17,0,0,0,0,39,0,0,13,0,2,0,0
4430,loyal_customer,0,20,0,0,0,0,26,0,0,15,0,14,0,0
4431,loyal_customer,0,11,0,0,0,0,12,0,0,14,0,11,0,0
4432,loyal_customer,0,17,0,0,0,0,50,0,0,15,0,14,0,0
4433,loyal_customer,0,16,0,0,0,0,20,0,0,10,0,8,0,0
4434,loyal_customer,0,16,0,0,0,0,34,0,0,8,0,17,0,0
4435,loyal_customer,2,13,0,0,0,0,36,0,0,15,0,10,0,0
4436,loyal_customer,0,11,0,0,0,1,50,0,0,9,0,13,1,0
4437,loyal_customer,0,18,0,0,0,0,36,0,0,14,0,13,0,0
4438,loyal_customer,0,19,0,0,0,0,18,0,0,14,0,9,0,0
4439,loyal_customer,0,11,0,0,0,0,31,0,0,8,0,12,0,0
4440,loyal_customer,0,10,0,0,0,0,27,1,0,12,0,16,0,0
4441,loyal_customer,0,15,0,0,0,0,25,0,0,9,0,19,0,0
4442,loyal_customer,0,15,0,0,0,0,24,0,1,5,0,6,2,0
4443,loyal_customer,0,13,0,0,0,0,11,0,0,14,0,19,0,0
4444,loyal_customer,0,20,0,0,0,0,11,0,0,15,0,10,0,0
4445,loyal_customer,0,18,0,0,0,0,30,0,0,5,0,16,0,0
4446,loyal_customer,0,16,0,0,0,0,37,0,0,13,0,7,0,0
4447,loyal_customer,0,10,0,2,0,0,39,0,0,13,0,9,0,0
4448,loyal_customer,0,18,0,0,0,0,49,0,0,13,0,20,1,0
4449,loyal_customer,1,18,0,0,0,0,21,0,0,11,0,19,0,0
4450,loyal_customer,1,16,0,0,0,0,36,0,0,8,0,2,0,0
4451,loyal_customer,0,15,0,0,2,0,34,2,0,14,0,20,0,0
4452,loyal_customer,0,17,0,0,0,0,23,0,0,6,0,4,0,1
4453,loyal_customer,0,11,0,0,0,0,33,0,0,7,0,11,0,0
4454,loyal_customer,0,18,0,0,0,0,18,0,0,14,0,13,0,0
4455,loyal_customer,1,11,0,0,0,0,15,0,0,14,0,18,0,2
4456,loyal_customer,0,16,0,0,0,0,17,0,0,15,0,2,0,0
4457,loyal_customer,0,18,0,0,0,0,14,0,1,6,0,17,0,0
4458,loyal_customer,0,14,0,0,0,0,19,0,2,9,2,6,0,0
4459,loyal_customer,0,20,0,0,0,0,22,0,0,14,2,20,0,0
4460,loyal_customer,0,20,0,0,0,1,45,0,2,15,0,17,0,0
4461,loyal_customer,2,16,0,0,0,2,19,0,1,8,0,2,0,0
4462,loyal_customer,0,19,0,2,0,0,22,0,0,7,0,13,0,0
4463,loyal_customer,0,16,0,0,0,0,32,0,0,7,0,17,0,0
4464,loyal_customer,0,18,0,0,0,0,34,0,0,10,0,8,0,0
4465,loyal_customer,0,16,0,0,0,0,33,0,2,11,0,6,0,0
4466,loyal_customer,0,14,0,0,0,0,39,0,0,9,0,5,1,0
4467,loyal_customer,0,11,0,0,0,0,34,0,0,14,0,5,2,0
4468,loyal_customer,0,19,0,0,0,0,50,0,0,10,0,4,0,0
4469,loyal_customer,0,11,0,1,0,1,30,0,0,14,0,10,0,0
4470,loyal_customer,0,13,0,0,2,0,15,0,2,7,0,18,0,2
4471,loyal_customer,0,17,0,0,0,0,27,0,0,6,0,12,0,0
4472,loyal_customer,0,20,0,0,0,0,31,0,0,12,0,8,0,0
4473,loyal_customer,0,19,0,0,0,0,12,0,0,9,0,3,0,0
4474,loyal_customer,0,11,0,0,0,0,18,0,0,5,0,16,0,2
4475,loyal_customer,0,19,0,0,0,0,48,0,2,9,0,15,0,0
4476,loyal_customer,0,18,0,0,0,0,30,0,0,13,0,7,0,0
4477,loyal_customer,0,17,0,0,2,0,23,0,0,15,0,16,0,0
4478,loyal_customer,1,11,0,0,0,0,23,0,0,9,0,18,0,0
4479,loyal_customer,0,10,0,0,0,0,39,0,0,5,0,17,2,0
4480,loyal_customer,0,19,1,0,0,0,38,0,0,7,0,9,0,0
4481,loyal_customer,0,14,0,0,0,0,44,0,0,6,0,12,0,0
4482,loyal_customer,0,20,0,0,0,0,30,0,0,12,0,14,0,0
4483,loyal_customer,0,17,0,0,0,0,23,0,0,12,0,4,0,0
4484,loyal_customer,2,13,0,0,0,0,14,0,0,10,0,5,0,0
4485,loyal_customer,2,11,0,0,0,0,41,0,0,10,1,4,0,0
4486,loyal_customer,0,13,0,0,0,0,35,0,1,9,2,16,0,0
4487,loyal_customer,0,11,0,0,0,0,23,0,0,11,0,3,0,0
4488,loyal_customer,0,14,0,0,0,0,46,0,0,6,1,17,0,0
4489,loyal_customer,0,18,0,0,0,0,40,2,0,5,0,19,0,0
4490,loyal_customer,0,17,0,2,0,1,34,0,0,12,0,15,0,0
4491,loyal_customer,0,13,1,1,0,0,27,0,0,11,0,19,0,0
4492,loyal_customer,0,16,0,2,0,0,10,0,0,14,0,17,2,1
4493,loyal_customer,0,10,0,0,0,0,47,0,1,6,0,14,0,0
4494,loyal_customer,0,11,0,0,0,0,20,0,0,9,0,4,0,0
4495,loyal_customer,0,18,0,0,0,0,44,0,0,13,0,19,0,0
4496,loyal_customer,0,17,0,2,0,0,41,0,0,15,0,12,0,0
4497,loyal_customer,0,18,0,0,0,2,24,0,0,7,0,13,0,1
4498,loyal_customer,0,13,0,1,0,2,27,0,0,10,0,10,0,0
4499,loyal_customer,0,15,0,0,0,0,10,0,0,12,0,6,0,0
4500,loyal_customer,0,15,1,0,0,0,47,0,0,14,0,11,0,0
4501,loyal_customer,0,14,0,0,0,1,15,0,0,5,0,11,1,0
4502,loyal_customer,1,20,0,0,2,0,48,0,0,11,2,16,0,0
4503,loyal_customer,0,17,0,0,0,0,47,0,0,15,0,20,0,0
4504,loyal_customer,0,16,0,0,0,0,43,0,0,10,0,18,0,0
4505,loyal_customer,0,16,0,0,0,0,42,0,0,15,0,9,0,0
4506,loyal_customer,0,16,0,0,0,0,37,0,0,7,0,13,0,0
4507,loyal_customer,0,17,0,0,0,0,50,0,0,5,0,5,0,0
4508,loyal_customer,0,20,1,0,0,0,36,0,0,8,1,15,0,0
4509,loyal_customer,0,13,0,0,0,0,26,0,0,12,0,2,0,0
4510,loyal_customer,0,16,0,0,0,0,44,0,0,14,0,7,0,0
4511,loyal_customer,1,16,0,0,0,0,25,0,0,10,0,20,0,0
4512,loyal_customer,0,20,0,0,0,0,37,0,0,15,0,19,0,0
4513,loyal_customer,0,20,0,0,0,0,34,0,0,6,0,7,0,0
4514,loyal_customer,0,15,0,0,0,0,50,0,0,11,0,8,0,0
4515,loyal_customer,0,18,0,0,0,0,42,0,0,14,0,3,0,0
4516,loyal_customer,0,10,0,0,0,0,26,0,0,13,0,7,0,0
4517,loyal_customer,0,19,0,0,0,0,10,1,0,12,0,7,0,0
4518,loyal_customer,0,15,0,0,0,0,26,2,0,8,0,9,2,1
4519,loyal_customer,0,12,0,0,0,0,33,0,0,9,0,16,0,0
4520,loyal_customer,0,19,0,0,0,0,30,0,0,7,0,9,0,0
4521,loyal_customer,0,12,0,0,0,0,42,0,0,8,1,16,0,0
4522,loyal_customer,0,19,1,0,0,0,16,0,0,5,0,8,0,0
4523,loyal_customer,0,11,0,0,0,0,25,0,0,15,0,12,0,0
4524,loyal_customer,0,17,0,0,2,0,28,0,0,12,0,19,0,0
4525,loyal_customer,0,18,0,0,0,0,43,0,0,15,0,17,0,0
4526,loyal_customer,0,10,0,2,0,0,14,0,0,13,1,20,0,2
4527,loyal_customer,0,19,0,0,0,0,46,0,0,12,0,16,1,0
4528,loyal_customer,1,14,0,0,0,0,38,0,0,11,0,9,0,0
4529,loyal_customer,0,11,0,0,0,0,25,0,0,15,0,20,0,0
4530,loyal_customer,0,20,1,0,0,0,32,1,0,12,0,7,0,0
4531,loyal_customer,0,12,0,0,0,0,47,0,0,8,0,15,0,0
4532,loyal_customer,0,13,0,2,0,0,25,0,0,8,1,3,0,0
4533,loyal_customer,0,20,0,0,0,0,19,0,0,5,0,7,0,0
4534,loyal_customer,0,12,0,1,0,0,10,0,0,13,0,15,0,0
4535,loyal_customer,0,13,0,2,0,0,10,0,0,13,0,5,0,0
4536,loyal_customer,0,18,0,0,0,0,41,0,0,9,0,17,0,0
4537,loyal_customer,0,11,0,0,0,0,33,0,0,9,0,19,0,0
4538,loyal_customer,0,17,0,0,0,0,33,0,0,15,0,9,0,2
4539,loyal_customer,0,17,2,0,0,0,12,2,0,11,0,16,0,0
4540,loyal_customer,0,17,0,0,0,0,23,0,0,5,2,18,0,0
4541,loyal_customer,0,19,0,0,0,0,29,0,0,5,0,17,0,0
4542,loyal_customer,0,18,0,0,0,0,41,0,0,14,0,4,0,0
4543,loyal_customer,0,16,0,0,0,0,16,0,0,5,1,10,0,2
4544,loyal_customer,0,10,1,0,0,0,32,0,0,12,0,5,0,0
4545,loyal_customer,0,19,0,0,0,0,26,0,0,10,0,15,0,0
4546,loyal_customer,0,10,0,0,0,0,39,0,0,10,0,19,0,0
4547,loyal_customer,0,12,0,0,0,0,36,0,0,10,0,13,0,0
4548,loyal_customer,2,19,0,0,0,0,10,0,0,13,0,13,0,1
4549,loyal_customer,0,17,0,0,0,0,10,0,0,5,0,2,0,0
4550,loyal_customer,0,10,0,0,0,0,17,0,0,10,0,13,0,0
4551,loyal_customer,0,18,0,0,0,0,14,0,0,7,0,20,1,0
4552,loyal_customer,0,20,0,0,0,0,48,0,0,9,0,5,0,0
4553,loyal_customer,0,10,0,0,0,0,36,0,0,9,0,9,0,0
4554,loyal_customer,0,20,0,1,0,0,50,0,0,10,0,5,0,1
4555,loyal_customer,0,15,2,0,0,0,22,0,0,7,0,15,0,0
4556,loyal_customer,0,15,0,1,0,0,18,0,0,9,0,10,0,2
4557,loyal_customer,0,14,0,0,0,0,13,0,0,15,0,17,1,0
4558,loyal_customer,0,12,0,0,0,0,19,0,0,13,0,19,0,0
4559,loyal_customer,0,15,0,0,0,0,48,0,0,15,0,3,0,0
4560,loyal_customer,0,18,0,0,0,0,46,0,0,14,0,2,0,0
4561,loyal_customer,0,20,0,0,0,0,32,0,0,13,0,12,0,0
4562,loyal_customer,0,10,0,0,0,0,16,0,0,13,0,2,0,0
4563,loyal_customer,0,20,0,0,1,0,50,0,0,13,0,9,0,0
4564,loyal_customer,0,14,2,0,0,0,40,0,0,6,0,10,0,0
4565,loyal_customer,0,11,0,0,0,0,16,0,0,6,0,10,0,0
4566,loyal_customer,0,18,0,0,0,0,14,0,0,6,0,12,0,0
4567,loyal_customer,0,20,0,0,0,0,48,0,0,5,0,8,0,0
4568,loyal_customer,0,14,0,0,0,0,35,0,0,9,0,5,0,0
4569,loyal_customer,0,17,0,0,0,0,23,0,0,15,0,3,0,0
4570,loyal_customer,0,12,0,0,0,0,15,0,0,7,0,4,0,0
4571,loyal_customer,0,20,0,0,0,0,45,0,0,6,0,5,0,0
4572,loyal_customer,0,16,0,0,0,0,11,0,0,13,0,16,0,0
4573,loyal_customer,0,20,1,0,0,0,30,0,0,6,0,11,0,0
4574,loyal_customer,0,16,0,0,0,0,15,0,0,7,0,14,0,0
4575,loyal_customer,0,11,0,0,1,0,39,0,0,11,0,20,0,0
4576,loyal_customer,0,11,0,0,0,0,50,0,0,15,0,7,0,0
4577,loyal_customer,0,10,0,0,0,0,37,0,0,5,0,12,0,0
4578,loyal_customer,2,17,0,0,0,0,30,0,0,11,0,18,0,0
4579,loyal_customer,0,14,0,0,1,0,10,0,0,5,0,15,0,0
4580,loyal_customer,0,12,0,0,0,0,48,0,0,7,2,9,0,0
4581,loyal_customer,0,11,0,0,0,0,50,0,0,10,0,3,0,0
4582,loyal_customer,1,12,0,0,0,0,38,0,1,10,0,19,0,0
4583,loyal_customer,0,11,0,1,0,0,28,0,1,10,0,7,0,0
4584,loyal_customer,0,16,0,0,0,0,20,0,0,7,0,20,0,0
4585,loyal_customer,0,18,0,2,1,0,19,0,0,10,0,19,0,0
4586,loyal_customer,0,15,0,2,0,0,23,0,0,14,0,15,0,0
4587,loyal_customer,1,19,0,0,0,0,50,0,0,11,0,8,0,0
4588,loyal_customer,0,13,1,0,0,0,50,0,0,12,0,6,0,0
4589,loyal_customer,0,16,0,0,0,0,35,0,0,9,0,18,0,0
4590,loyal_customer,0,10,0,1,0,0,49,0,0,13,0,7,0,0
4591,loyal_customer,0,20,0,0,0,0,20,0,0,13,0,13,0,0
4592,loyal_customer,0,17,0,0,0,0,23,0,0,9,0,14,0,0
4593,loyal_customer,0,16,0,2,0,0,15,0,0,12,0,18,0,0
4594,loyal_customer,0,20,0,0,0,0,44,0,0,14,0,18,0,0
4595,loyal_customer,0,17,0,0,0,0,39,0,0,7,0,17,0,0
4596,loyal_customer,0,20,0,0,0,2,50,0,0,6,0,14,0,0
4597,loyal_customer,0,16,0,0,0,0,29,0,0,6,0,18,0,1
4598,loyal_customer,0,13,0,0,0,0,39,0,0,7,0,14,0,0
4599,loyal_customer,0,13,1,0,0,0,48,0,0,12,1,6,1,0
4600,loyal_customer,0,15,0,0,2,0,46,0,0,6,0,13,0,0
4601,loyal_customer,0,19,0,0,0,0,22,0,0,5,1,11,0,2
4602,loyal_customer,0,13,0,0,0,0,34,0,0,6,0,6,0,0
4603,loyal_customer,0,18,0,0,0,0,39,0,0,15,0,4,0,0
4604,loyal_customer,0,14,0,0,0,0,31,0,0,12,0,11,0,0
4605,loyal_customer,0,16,0,0,0,0,43,2,0,7,0,8,0,0
4606,loyal_customer,0,19,0,0,0,0,45,0,0,11,0,15,0,0
4607,loyal_customer,0,20,2,0,0,0,20,0,0,12,0,19,0,0
4608,loyal_customer,0,14,1,0,0,0,19,0,0,6,2,8,0,0
4609,loyal_customer,2,10,0,0,0,0,37,0,0,5,0,2,0,0
4610,loyal_customer,0,15,0,1,0,0,22,0,0,8,0,14,0,0
4611,loyal_customer,0,13,0,0,0,0,29,1,0,15,0,6,0,0
4612,loyal_customer,0,19,0,0,0,0,25,0,0,13,0,7,0,0
4613,loyal_customer,0,13,0,0,0,0,14,0,0,6,0,12,0,0
4614,loyal_customer,0,11,0,0,0,0,24,0,0,12,2,3,0,0
4615,loyal_customer,0,12,0,0,0,0,10,0,0,11,0,18,0,0
4616,loyal_customer,0,20,0,0,2,0,49,0,0,14,0,2,1,0
4617,loyal_customer,0,16,0,0,0,0,45,0,0,12,0,20,0,0
4618,loyal_customer,0,20,0,0,0,0,10,0,0,5,0,9,0,0
4619,loyal_customer,0,17,1,0,0,0,37,0,0,10,0,12,0,0
4620,loyal_customer,0,13,0,0,0,0,50,0,0,7,0,8,0,0
